TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished,Trajectory
725,1722508666,43.0194999,-76.183873,130.0101471,6,2,1
725,994228838,43.0354524,-76.1643183,999,-1,1,-1
725,844984791,43.038225,-76.1920855,999,-1,1,-1
725,1926406738,43.0597687,-76.1660763,128.9709889,7,1,-1
725,1467072451,43.0241981,-76.1733857,999,-1,2,1
725,9957479,43.0631518,-76.1665431,124.0544813,7,1,-1
725,20782644,43.0410274,-76.1901225,999,-1,1,-1
725,1255329039,43.0236339,-76.1127199,128.3054973,8,2,1
725,1871883936,43.0761422,-76.1713886,999,-1,1,-1
725,150677704,43.020075,-76.1883792,999,-1,2,1
725,497924027,43.0528108,-76.1576896,136.6564353,1,1,-1
725,802714302,43.0238497,-76.110411,127.917571,8,2,1
725,500519971,43.0331772,-76.1288839,133.8268715,1,2,1
725,637725794,43.0720555,-76.1121472,134.1899302,3,1,-1
725,189260638,43.0332775,-76.1432717,133.8890056,1,2,1
725,421163508,43.0324378,-76.1620106,999,-1,2,1
725,1534597170,43.0347419,-76.1384534,131.4503645,1,2,1
725,2126335243,43.0264005,-76.1467916,139.2694735,1,1,-1
725,1708706542,43.0120238,-76.1763776,130.0191467,6,2,1
725,105832476,43.0352215,-76.1361169,999,-1,2,1
725,410348847,43.0331099,-76.1569315,138.6501577,1,2,1
725,2092071853,43.0173732,-76.0794465,139.2448739,8,1,-1
725,268918200,43.0406709,-76.2391095,137.2226504,4,1,-1
725,2075248764,43.0393395,-76.1762215,999,-1,1,-1
725,540883856,43.0729793,-76.1622172,127.2530615,7,1,-1
725,1762911916,43.0358757,-76.2202776,129.5356212,4,1,-1
725,959864457,43.0363588,-76.1551761,136.5671055,1,2,1
725,101299624,43.0455688,-76.1276745,122.471361,1,1,-1
725,710377992,43.0334233,-76.0701354,133.2251187,2,1,-1
725,423772606,43.081044,-76.1744679,132.6005121,7,1,-1
725,1043013930,43.021598,-76.0982167,138.4985359,2,2,1
725,1284625420,43.0347214,-76.1410933,131.9878918,1,2,1
725,1975941981,43.0121436,-76.145959,137.8219625,0,1,-1
725,866284381,43.0345657,-76.2161492,999,-1,1,-1
725,219782893,43.0687538,-76.17169,90.7087106,7,1,-1
725,684753531,43.0364105,-76.1344074,999,-1,2,1
725,847341877,43.0604973,-76.1434231,134.9383137,1,1,-1
725,771044917,43.0409714,-76.2085336,137.5200558,4,1,-1
725,1064130343,43.0381574,-76.033996,999,-1,1,-1
725,2087027012,43.0301025,-76.0655868,137.0314883,2,1,-1
725,743375293,43.0629437,-76.160509,129.5080835,7,1,-1
725,1761415869,43.0366892,-76.1323087,129.3042847,1,2,1
725,1257858182,43.0230814,-76.1117794,127.1460733,8,1,-1
725,1728781563,43.023339,-76.1105181,127.1908086,8,2,1
725,1281444750,43.0342313,-76.1310746,132.3440522,1,2,1
725,1223737560,43.0291806,-76.0877591,130.0019492,2,1,-1
725,923988192,43.0330853,-76.1523797,999,-1,2,1
725,1173542147,43.0301727,-76.0580875,999,-1,1,-1
725,203254937,43.0318729,-76.1406232,134.5400839,1,2,1
725,1546611680,43.0346662,-76.1339224,999,-1,2,1
725,998966060,43.0282249,-76.1394019,137.2348258,1,2,1
725,123026576,43.0251709,-76.0977786,132.5471228,8,1,-1
725,1326502545,43.0683954,-76.1304232,121.4157173,3,1,-1
725,706810209,43.0632545,-76.1253348,131.1461754,3,1,-1
725,155676719,43.0471942,-76.2268511,134.1622733,9,1,-1
725,158489468,43.0235142,-76.1667249,139.6194652,6,2,1
725,965961538,43.0345896,-76.1270944,133.1304208,1,2,1
725,1720070637,43.0463171,-76.1870644,999,-1,1,-1
725,967587179,43.0742413,-76.1398377,122.6617843,3,1,-1
725,113371552,43.0093815,-76.1462617,136.631301,0,1,-1
725,1606249253,43.0373578,-76.1769773,999,-1,1,-1
726,1708706542,43.0120181,-76.1764009,129.9970449,6,2,1
726,421163508,43.0324324,-76.1619872,999,-1,2,1
726,1606249253,43.0373195,-76.1767627,999,-1,1,-1
726,1720070637,43.0461553,-76.1870752,999,-1,1,-1
726,844984791,43.0381917,-76.1918694,999,-1,1,-1
726,771044917,43.0409345,-76.2083185,137.567216,4,1,-1
726,1555591602,43.039052,-76.1236875,130.9753172,1,1,-1
726,158489468,43.023502,-76.1667365,139.6110369,6,2,1
726,268369342,43.0489535,-76.1075051,127.3544129,5,1,-1
726,1722508666,43.019482,-76.1838742,129.9898323,6,2,1
726,1406094237,43.0458847,-76.2480523,999,-1,1,-1
726,1762911916,43.0358085,-76.2200766,129.5063221,4,1,-1
726,101299624,43.0454411,-76.1275385,122.7201418,1,1,-1
726,340231443,43.0215048,-76.0618654,999,-1,1,-1
726,807008945,43.0334519,-76.1311519,133.087245,1,2,1
726,105832476,43.0352115,-76.1361372,130.7286846,1,2,1
726,733728380,43.055601,-76.1660721,133.3209691,7,1,-1
726,1467072451,43.0241889,-76.1733655,137.6110373,6,2,1
726,1281444750,43.0342179,-76.1310644,132.3595509,1,2,1
726,868896630,43.0313301,-76.1284816,135.4248643,1,2,1
726,1926406738,43.0596357,-76.1659502,999,-1,1,-1
726,706810209,43.0631632,-76.1251523,131.3029767,3,1,-1
726,866284381,43.0345034,-76.2159453,129.7163438,4,1,-1
726,500519971,43.0331625,-76.1288788,133.8408515,1,2,1
726,1257858182,43.023057,-76.1119977,127.1872762,8,1,-1
726,623441958,43.0369361,-76.1290564,130.1210548,1,2,1
726,743375293,43.0628395,-76.1603399,129.714012,7,1,-1
726,1823250728,43.0362539,-76.1291643,130.808697,1,2,1
726,1975941981,43.0120593,-76.1457704,999,-1,1,-1
726,684753531,43.0363926,-76.1344073,129.3240652,1,2,1
726,1608397238,43.0341553,-76.1341005,131.9789654,1,2,1
726,1761415869,43.0366745,-76.1323085,129.322982,1,2,1
726,802714302,43.0238327,-76.1104028,127.8916261,8,2,1
726,150677704,43.020057,-76.1883795,129.3666146,6,2,1
726,123026576,43.0251271,-76.0979912,136.1634364,2,1,-1
726,1223737560,43.0291262,-76.0879671,130.0887475,2,1,-1
726,203254937,43.0318565,-76.1406131,134.5525186,1,2,1
726,1173542147,43.0301441,-76.0583049,999,-1,1,-1
726,1053069655,43.0342251,-76.1532564,136.7563299,1,2,1
726,2126335243,43.0262478,-76.1467175,139.342916,1,1,-1
726,923988192,43.0330784,-76.152357,137.0143207,1,2,1
726,1064130343,43.0381159,-76.0342095,999,-1,1,-1
726,1820370600,43.0669825,-76.1857667,129.3677683,7,1,-1
726,1043013930,43.0215916,-76.0982395,138.5069934,2,2,1
726,1871883936,43.076029,-76.1712305,125.91525,7,1,-1
726,2075248764,43.0392954,-76.1760089,999,-1,1,-1
726,423772606,43.0808847,-76.1745081,999,-1,1,-1
726,1247890606,43.0326082,-76.138509,999,-1,2,1
726,967587179,43.074203,-76.1396229,136.3553502,3,1,-1
726,1692566976,43.0334907,-76.1425403,133.5157796,1,2,1
726,1062290486,43.0239345,-76.1708059,138.3690978,6,2,1
726,710377992,43.0333797,-76.0703481,133.1102128,2,1,-1
726,637725794,43.0720156,-76.111933,134.3339302,3,1,-1
726,268918200,43.0405878,-76.2389199,137.1149732,4,1,-1
726,1728781563,43.0233222,-76.1105095,127.1633612,8,2,1
726,749448903,43.0346518,-76.1398082,131.7730211,1,2,1
726,113371552,43.0092742,-76.1460962,136.5098281,0,1,-1
726,410348847,43.0331011,-76.1569099,138.6460902,1,2,1
726,373889326,43.0105823,-76.1695592,999,-1,1,-1
726,2143721867,43.0523978,-76.1985192,137.6487593,9,1,-1
726,165698229,43.0345397,-76.1437166,132.9201472,1,2,1
726,1135331308,43.0314453,-76.1249568,136.1782395,1,2,1
726,1830320139,43.022088,-76.0795328,137.2076279,2,1,-1
726,847341877,43.0605217,-76.1432046,134.9068525,1,1,-1
726,959864457,43.0363442,-76.155167,136.5692751,1,2,1
726,155676719,43.0471316,-76.2266473,139.09349,4,1,-1
726,965961538,43.0345738,-76.1270854,133.1471347,1,2,1
726,1455032004,43.0497075,-76.191872,999,-1,1,-1
726,219782893,43.0686097,-76.1715888,89.7665167,7,1,-1
726,497924027,43.0526713,-76.1575772,136.5597353,1,1,-1
726,1534597170,43.0347307,-76.1384725,131.4652635,1,2,1
726,501361330,43.0318257,-76.1337473,999,-1,2,1
726,921479773,43.0360454,-76.1336606,129.8548318,1,2,1
726,990586288,43.030021,-76.1428698,136.3642817,1,2,1
726,2087027012,43.0300667,-76.0658022,136.9481272,2,1,-1
726,771271574,43.0276289,-76.1439286,138.1541414,1,2,1
726,1829096228,43.0632693,-76.155919,138.7577275,3,1,-1
726,994228838,43.035409,-76.1641056,999,-1,1,-1
726,998966060,43.0282188,-76.1393789,137.2374223,1,2,1
726,9957479,43.0630072,-76.1664434,124.3626286,7,1,-1
726,540883856,43.0729499,-76.1619998,127.436383,7,1,-1
726,1326502545,43.0683545,-76.1302094,121.5825569,3,1,-1
726,473186041,43.0321992,-76.1330513,133.9895124,1,2,1
726,20782644,43.0409876,-76.1899084,999,-1,1,-1
726,1546611680,43.0346478,-76.1339217,131.4611541,1,2,1
726,1165901898,43.059087,-76.1191875,135.7068038,5,1,-1
726,2092071853,43.0173239,-76.0796568,139.1474012,8,1,-1
726,308300287,43.0740266,-76.1802552,126.8265165,7,1,-1
726,1284625420,43.0347102,-76.1411123,132.0040377,1,2,1
726,189260638,43.033261,-76.1432658,133.9014756,1,2,1
726,1255329039,43.0236181,-76.1127083,128.280173,8,2,1
727,1820370600,43.0668219,-76.1857959,129.4257268,7,1,-1
727,2092071853,43.0172744,-76.0798671,999,-1,1,-1
727,219782893,43.0684657,-76.1714876,98.9350522,7,1,-1
727,268369342,43.0490593,-76.1073378,127.1057056,5,1,-1
727,1830320139,43.0220301,-76.0797391,137.21816,2,1,-1
727,710377992,43.0333361,-76.0705608,132.9952496,2,1,-1
727,1255329039,43.023602,-76.1126973,128.2547229,8,2,1
727,684753531,43.0363747,-76.1344072,129.3473563,1,2,1
727,802714302,43.0238158,-76.1103945,127.8656307,8,2,1
727,113371552,43.0091668,-76.1459309,136.3872269,0,1,-1
727,423772606,43.0807253,-76.1745482,132.2825732,7,1,-1
727,1281444750,43.0342045,-76.1310541,132.3750322,1,2,1
727,421163508,43.032427,-76.1619638,999,-1,2,1
727,637725794,43.0719756,-76.1117188,134.4763715,3,1,-1
727,1455032004,43.0497086,-76.1916511,999,-1,1,-1
727,1720070637,43.0459935,-76.1870859,999,-1,1,-1
727,2126335243,43.0260952,-76.1466436,139.4163163,1,1,-1
727,1926406738,43.0595026,-76.1658241,999,-1,1,-1
727,1722508666,43.0194641,-76.1838755,129.9694924,6,2,1
727,1326502545,43.0683135,-76.1299956,121.75641,3,1,-1
727,1053069655,43.0342178,-76.1532341,136.7512432,1,2,1
727,203254937,43.0318401,-76.1406031,134.5649488,1,2,1
727,965961538,43.0345581,-76.1270743,133.1643655,1,2,1
727,923988192,43.0330716,-76.1523344,137.0097938,1,2,1
727,123026576,43.0250832,-76.0982038,132.2814481,8,1,-1
727,868896630,43.031318,-76.1284753,139.7066256,8,2,1
727,1062290486,43.0239255,-76.170792,999,-1,2,1
727,165698229,43.0345225,-76.1437091,132.9329728,1,2,1
727,9957479,43.0628626,-76.1663437,124.6639058,7,1,-1
727,1823250728,43.036237,-76.1291583,130.8286915,1,2,1
727,1284625420,43.0346989,-76.1411314,999,-1,2,1
727,2143721867,43.0524112,-76.1982991,137.7432224,9,1,-1
727,1975941981,43.0119748,-76.145582,137.6055268,0,1,-1
727,998966060,43.0282127,-76.139356,137.2400304,1,2,1
727,20782644,43.0409478,-76.1896943,999,-1,1,-1
727,410348847,43.033092,-76.1568882,138.6421132,1,2,1
727,771271574,43.0276132,-76.1439099,138.161335,1,2,1
727,1708706542,43.0120124,-76.1764241,129.9749064,6,2,1
727,1761415869,43.0366598,-76.1323082,129.3416542,1,2,1
727,1829096228,43.0631586,-76.1557577,132.8794803,7,1,-1
727,268918200,43.0405047,-76.2387303,137.0065311,4,1,-1
727,921479773,43.0360267,-76.1336639,129.8775965,1,2,1
727,743375293,43.0627352,-76.1601708,999,-1,1,-1
727,623441958,43.0369205,-76.1290395,130.1451944,1,2,1
727,158489468,43.0234898,-76.1667482,139.6026036,6,2,1
727,1608397238,43.0341375,-76.134098,999,-1,2,1
727,990586288,43.0300132,-76.1428581,136.3679692,1,2,1
727,2087027012,43.0300308,-76.0660176,999,-1,1,-1
727,866284381,43.0344411,-76.2157414,129.7638611,4,1,-1
727,150677704,43.0200391,-76.1883798,129.3433447,6,2,1
727,308300287,43.073894,-76.1801281,126.5722066,7,1,-1
727,373889326,43.0105464,-76.1697745,134.9671983,6,1,-1
727,1546611680,43.0346293,-76.1339209,131.4815716,1,2,1
727,501361330,43.0318074,-76.1337455,134.2853857,1,2,1
727,1135331308,43.0314268,-76.124945,136.1940239,1,2,1
727,1467072451,43.0241796,-76.1733453,137.6131489,6,2,1
727,2075248764,43.0392514,-76.1757963,999,-1,1,-1
727,749448903,43.0346414,-76.1398282,131.7878687,1,2,1
727,1165901898,43.0589913,-76.1190093,135.5822674,5,1,-1
727,500519971,43.0331464,-76.1288707,133.8567265,1,2,1
727,1728781563,43.0233054,-76.1105008,127.1358572,8,2,1
727,1043013930,43.0215852,-76.0982623,129.0108496,8,2,1
727,994228838,43.0353654,-76.1638928,999,-1,1,-1
727,1406094237,43.045909,-76.2478339,999,-1,1,-1
727,1555591602,43.0389254,-76.1235497,131.1567524,1,1,-1
727,733728380,43.0554599,-76.1659636,133.4737436,7,1,-1
727,1762911916,43.0357413,-76.2198756,129.4802158,4,1,-1
727,706810209,43.0630717,-76.1249699,131.4586961,3,1,-1
727,473186041,43.0321803,-76.1330515,134.0066232,1,2,1
727,540883856,43.0729205,-76.1617825,127.6191468,7,1,-1
727,1173542147,43.0301154,-76.0585222,139.9779304,2,1,-1
727,1223737560,43.0290716,-76.088175,130.1775627,2,1,-1
727,1064130343,43.0380743,-76.034423,999,-1,1,-1
727,189260638,43.0332445,-76.1432599,133.9139401,1,2,1
727,101299624,43.0453133,-76.1274028,122.9687206,1,1,-1
727,105832476,43.0352015,-76.1361576,130.7408533,1,2,1
727,1606249253,43.0372811,-76.176548,999,-1,1,-1
727,1257858182,43.0230326,-76.112216,127.2329587,8,1,-1
727,497924027,43.0525318,-76.1574649,136.4627679,1,1,-1
727,1871883936,43.0759158,-76.1710724,125.7401487,7,1,-1
727,807008945,43.0334388,-76.1311375,133.1022467,1,2,1
727,1534597170,43.0347195,-76.1384917,131.480159,1,2,1
727,967587179,43.0741646,-76.1394082,121.943476,3,1,-1
727,847341877,43.0605461,-76.1429862,134.8767412,1,1,-1
727,771044917,43.0408976,-76.2081034,139.8815321,9,1,-1
727,340231443,43.0214447,-76.0620705,999,-1,1,-1
727,155676719,43.0470689,-76.2264436,134.198243,9,1,-1
727,1247890606,43.0325954,-76.1385201,133.625464,1,2,1
727,844984791,43.0381584,-76.1916532,999,-1,1,-1
727,1692566976,43.0334752,-76.1425367,133.5285547,1,2,1
727,959864457,43.0363296,-76.1551579,136.571455,1,2,1
728,637725794,43.0719355,-76.1115047,134.617287,3,1,-1
728,105832476,43.0351915,-76.136178,130.7530694,1,2,1
728,1926406738,43.0593695,-76.1656981,129.6039792,7,1,-1
728,165698229,43.0345054,-76.1437016,132.9457977,1,2,1
728,373889326,43.0105103,-76.1699897,134.8316236,6,1,-1
728,1053069655,43.0342105,-76.1532119,136.7461664,1,2,1
728,2126335243,43.0259424,-76.1465698,139.4896667,1,1,-1
728,219782893,43.0683216,-76.1713864,91.8565189,7,1,-1
728,1467072451,43.0241704,-76.1733251,137.615271,6,2,1
728,1455032004,43.0497098,-76.1914302,999,-1,1,-1
728,733728380,43.0553187,-76.1658551,133.6248138,7,1,-1
728,1608397238,43.0341197,-76.1340948,132.0171101,1,2,1
728,1606249253,43.0372427,-76.1763334,999,-1,1,-1
728,1173542147,43.0300867,-76.0587396,999,-1,1,-1
728,423772606,43.080566,-76.1745883,132.1209526,7,1,-1
728,2092071853,43.017225,-76.0800773,138.9503563,8,1,-1
728,421163508,43.0324216,-76.1619404,999,-1,2,1
728,1762911916,43.0356741,-76.2196747,129.4573411,4,1,-1
728,1555591602,43.0387986,-76.1234121,999,-1,1,-1
728,101299624,43.0451854,-76.1272671,123.2167759,1,1,-1
728,710377992,43.0332924,-76.0707735,999,-1,1,-1
728,1255329039,43.0235859,-76.1126864,128.2292234,8,2,1
728,1708706542,43.0120067,-76.1764473,129.952731,6,2,1
728,158489468,43.0234776,-76.1667598,139.5941654,6,2,1
728,1247890606,43.0325825,-76.1385312,133.6385185,1,2,1
728,1728781563,43.0232883,-76.1104931,127.1081439,8,2,1
728,743375293,43.0626309,-76.1600017,130.1164654,7,1,-1
728,123026576,43.0250391,-76.0984163,132.147641,8,1,-1
728,1406094237,43.0459332,-76.2476155,999,-1,1,-1
728,189260638,43.033228,-76.143254,133.9263998,1,2,1
728,1043013930,43.0215789,-76.0982851,128.9884671,8,2,1
728,2075248764,43.0392073,-76.1755838,999,-1,1,-1
728,1064130343,43.0380327,-76.0346365,999,-1,1,-1
728,2087027012,43.0299948,-76.0662329,136.7815043,2,1,-1
728,959864457,43.036315,-76.1551488,136.5736454,1,2,1
728,866284381,43.0343788,-76.2155376,129.8141976,4,1,-1
728,1829096228,43.0630478,-76.1555965,133.030976,7,1,-1
728,20782644,43.040908,-76.1894802,999,-1,1,-1
728,771044917,43.0408607,-76.2078883,137.6633672,4,1,-1
728,1823250728,43.03622,-76.1291524,130.8486566,1,2,1
728,1165901898,43.0588951,-76.1188315,135.4567881,5,1,-1
728,623441958,43.0369048,-76.1290226,130.1692909,1,2,1
728,308300287,43.0737615,-76.180001,126.3130702,7,1,-1
728,497924027,43.0523922,-76.1573527,136.3655429,1,1,-1
728,998966060,43.0282065,-76.139333,137.2426499,1,2,1
728,9957479,43.062718,-76.1662441,124.9586012,7,1,-1
728,990586288,43.0300054,-76.1428464,136.3716607,1,2,1
728,155676719,43.0470062,-76.2262399,134.2186393,9,1,-1
728,1135331308,43.0314083,-76.1249333,136.2097893,1,2,1
728,1830320139,43.0219721,-76.0799453,137.2297386,2,1,-1
728,807008945,43.0334258,-76.1311232,133.1172346,1,2,1
728,802714302,43.0237989,-76.1103863,127.8395846,8,2,1
728,1692566976,43.0334598,-76.1425332,133.5413216,1,2,1
728,1820370600,43.0666613,-76.1858252,129.4865198,7,1,-1
728,967587179,43.0741262,-76.1391934,121.5693633,3,1,-1
728,501361330,43.0317891,-76.1337437,134.3018206,1,2,1
728,1975941981,43.0118902,-76.1453938,137.4959837,0,1,-1
728,1534597170,43.0347083,-76.1385108,131.4950509,1,2,1
728,1281444750,43.0341911,-76.1310439,132.3905488,1,2,1
728,1284625420,43.0346876,-76.1411504,132.0362935,1,2,1
728,921479773,43.0360081,-76.1336674,129.9001182,1,2,1
728,868896630,43.031306,-76.1284689,135.4460728,1,2,1
728,994228838,43.0353219,-76.1636801,999,-1,1,-1
728,203254937,43.0318237,-76.140593,134.577353,1,2,1
728,684753531,43.0363568,-76.1344071,129.3706314,1,2,1
728,844984791,43.0381251,-76.191437,999,-1,1,-1
728,540883856,43.072891,-76.1615652,127.8012599,7,1,-1
728,410348847,43.0330832,-76.1568666,138.6380793,1,2,1
728,150677704,43.0200211,-76.1883802,129.3200339,6,2,1
728,965961538,43.0345296,-76.1270497,133.197127,1,2,1
728,500519971,43.0331317,-76.1288656,133.8706747,1,2,1
728,1223737560,43.0290169,-76.0883829,130.2682989,2,1,-1
728,847341877,43.0605705,-76.1427677,134.8479993,1,1,-1
728,268918200,43.0404215,-76.2385407,136.8973156,4,1,-1
728,1871883936,43.0758025,-76.1709144,125.5662862,7,1,-1
728,473186041,43.0321615,-76.1330521,134.0235571,1,2,1
728,1257858182,43.0230081,-76.1124343,127.2830252,8,1,-1
728,1062290486,43.0239166,-76.1707781,138.370683,6,2,1
728,113371552,43.0090591,-76.1457659,136.263477,0,1,-1
728,340231443,43.0213845,-76.0622755,999,-1,1,-1
728,1546611680,43.0346109,-76.1339203,999,-1,2,1
728,923988192,43.0330249,-76.1521229,137.0097938,1,2,1
728,268369342,43.0491656,-76.107171,126.8522294,5,1,-1
728,749448903,43.034631,-76.1398482,999,-1,2,1
728,2143721867,43.0524246,-76.1980789,137.8372675,9,1,-1
728,1326502545,43.0682725,-76.1297818,121.9366193,3,1,-1
728,1761415869,43.0366451,-76.1323079,129.3603014,1,2,1
728,706810209,43.06298,-76.1247877,137.4492405,1,1,-1
728,1720070637,43.0458316,-76.1870967,999,-1,1,-1
728,1722508666,43.0194461,-76.1838767,129.9491274,6,2,1
728,771271574,43.0275975,-76.1438912,138.1685355,1,2,1
729,101299624,43.0450574,-76.1271317,123.4640231,1,1,-1
729,771044917,43.0408238,-76.2076732,137.7123264,4,1,-1
729,1043013930,43.0215725,-76.0983079,128.9660519,8,2,1
729,959864457,43.0363002,-76.1551397,999,-1,2,1
729,706810209,43.0628881,-76.1246057,131.7668509,3,1,-1
729,637725794,43.0718952,-76.1112906,134.7567085,3,1,-1
729,410348847,43.0330743,-76.156845,138.6340533,1,2,1
729,189260638,43.0332115,-76.1432481,133.9388545,1,2,1
729,1284625420,43.0346764,-76.1411694,132.0524033,1,2,1
729,1720070637,43.0456698,-76.1871074,999,-1,1,-1
729,540883856,43.0728615,-76.1613479,127.982638,7,1,-1
729,150677704,43.0200031,-76.1883805,129.2966822,6,2,1
729,1606249253,43.0372043,-76.1761189,999,-1,1,-1
729,1281444750,43.0341776,-76.1310338,132.4060478,1,2,1
729,158489468,43.0234654,-76.1667714,139.5857224,6,2,1
729,1053069655,43.0342032,-76.1531897,136.7410992,1,2,1
729,423772606,43.0804067,-76.1746284,131.9575191,7,1,-1
729,497924027,43.0522526,-76.1572405,138.0720582,7,1,-1
729,1406094237,43.0459575,-76.2473971,999,-1,1,-1
729,268369342,43.0492722,-76.1070047,126.5938049,5,1,-1
729,1165901898,43.0587984,-76.1186542,136.8339949,1,1,-1
729,1555591602,43.0386717,-76.1232747,131.5124002,1,1,-1
729,923988192,43.0330181,-76.1521002,136.9545055,1,2,1
729,1762911916,43.0356068,-76.2194737,999,-1,1,-1
729,1255329039,43.0235698,-76.1126755,128.2036742,8,2,1
729,1546611680,43.0345925,-76.1339197,131.5222536,1,2,1
729,1708706542,43.0120011,-76.1764706,129.9305193,6,2,1
729,623441958,43.0368892,-76.1290057,130.1933437,1,2,1
729,2075248764,43.0391632,-76.1753712,999,-1,1,-1
729,1173542147,43.030058,-76.058957,139.8243885,2,1,-1
729,373889326,43.0104742,-76.1702049,134.6947008,6,1,-1
729,1455032004,43.049711,-76.1912093,999,-1,1,-1
729,990586288,43.0299976,-76.1428348,136.375356,1,2,1
729,1823250728,43.036203,-76.1291464,130.8687896,1,2,1
729,203254937,43.0318073,-76.1405828,134.5897527,1,2,1
729,733728380,43.0551775,-76.1657468,133.7742158,7,1,-1
729,965961538,43.0345011,-76.1270251,133.2297927,1,2,1
729,123026576,43.0249949,-76.0986287,132.0132078,8,1,-1
729,1608397238,43.034102,-76.1340922,132.036131,1,2,1
729,1830320139,43.0219142,-76.0801515,137.2423581,2,1,-1
729,1247890606,43.0325698,-76.1385419,133.6514013,1,2,1
729,1926406738,43.0592364,-76.1655721,129.8084452,7,1,-1
729,1223737560,43.0289621,-76.0885908,130.3608614,2,1,-1
729,105832476,43.0351815,-76.1361983,130.7652966,1,2,1
729,421163508,43.0324161,-76.161917,999,-1,2,1
729,340231443,43.0213242,-76.0624805,999,-1,1,-1
729,749448903,43.0346206,-76.1398681,131.8175498,1,2,1
729,743375293,43.0625265,-76.1598327,130.3131754,7,1,-1
729,113371552,43.0089513,-76.1456012,136.1385574,0,1,-1
729,501361330,43.0317707,-76.133742,134.3182041,1,2,1
729,1257858182,43.0229836,-76.1126526,127.337373,8,1,-1
729,308300287,43.0736289,-76.1798739,126.0489311,7,1,-1
729,1326502545,43.0682314,-76.129568,122.1225475,3,1,-1
729,268918200,43.0403383,-76.2383512,136.7873183,4,1,-1
729,2143721867,43.0524381,-76.1978587,137.9308933,9,1,-1
729,771271574,43.0275817,-76.1438725,138.1757428,1,2,1
729,1722508666,43.0194282,-76.1838779,999,-1,2,1
729,1829096228,43.0629369,-76.1554353,133.1809165,7,1,-1
729,802714302,43.023782,-76.1103781,127.8134875,8,2,1
729,967587179,43.0740878,-76.1389788,121.1845438,3,1,-1
729,866284381,43.0343165,-76.2153337,999,-1,1,-1
729,9957479,43.0625733,-76.1661446,125.2469862,7,1,-1
729,921479773,43.0359898,-76.1336663,999,-1,2,1
729,1692566976,43.0334442,-76.1425301,133.554287,1,2,1
729,807008945,43.0334128,-76.1311088,133.1322087,1,2,1
729,998966060,43.0282004,-76.1393101,137.2452915,1,2,1
729,155676719,43.0469435,-76.2260362,134.2406235,9,1,-1
729,1135331308,43.0313897,-76.1249211,136.2256802,1,2,1
729,500519971,43.0331166,-76.1288617,133.8845383,1,2,1
729,1534597170,43.0346971,-76.1385299,131.5099393,1,2,1
729,1871883936,43.0756891,-76.1707565,125.3938944,7,1,-1
729,2092071853,43.0171754,-76.0802875,999,-1,1,-1
729,868896630,43.0312939,-76.1284626,135.4566641,1,2,1
729,1820370600,43.0665007,-76.1858544,129.5500638,7,1,-1
729,1975941981,43.0118054,-76.1452056,999,-1,1,-1
729,1064130343,43.0379911,-76.0348499,999,-1,1,-1
729,1062290486,43.0239076,-76.1707642,138.3714845,6,2,1
729,473186041,43.032143,-76.1330512,134.040434,1,2,1
729,219782893,43.0681776,-76.1712853,93.9893404,7,1,-1
729,994228838,43.0352783,-76.1634673,999,-1,1,-1
729,684753531,43.0363389,-76.134407,129.3938654,1,2,1
729,20782644,43.0408682,-76.189266,999,-1,1,-1
729,710377992,43.0332486,-76.0709862,132.7652891,2,1,-1
729,844984791,43.0380917,-76.1912209,999,-1,1,-1
729,1761415869,43.0366304,-76.1323076,129.3789235,1,2,1
729,1467072451,43.0241612,-76.1733048,137.6174037,6,2,1
729,1728781563,43.0232713,-76.1104854,127.0803722,8,2,1
729,165698229,43.0344883,-76.1436941,132.9586218,1,2,1
729,2126335243,43.0257897,-76.1464961,139.5629598,1,1,-1
729,2087027012,43.0299589,-76.0664483,136.6982733,2,1,-1
729,847341877,43.060595,-76.1425493,134.8206459,1,1,-1
730,1247890606,43.0325571,-76.1385525,133.6642738,1,2,1
730,743375293,43.062422,-76.1596638,130.5069911,7,1,-1
730,1926406738,43.0591033,-76.1654462,130.0098082,7,1,-1
730,749448903,43.0346102,-76.1398881,999,-1,2,1
730,1608397238,43.0340842,-76.1340896,132.055132,1,2,1
730,807008945,43.0333997,-76.1310944,133.147169,1,2,1
730,771044917,43.0407869,-76.2074582,137.7618537,4,1,-1
730,637725794,43.0718549,-76.1110766,134.894667,3,1,-1
730,123026576,43.0249505,-76.0988411,131.8781658,8,1,-1
730,2143721867,43.0524515,-76.1976385,138.0240984,9,1,-1
730,1829096228,43.062826,-76.1552742,133.3293288,7,1,-1
730,1975941981,43.0117204,-76.1450176,137.2741753,0,1,-1
730,2092071853,43.0171258,-76.0804978,999,-1,1,-1
730,219782893,43.0680334,-76.1711843,96.178468,7,1,-1
730,497924027,43.052113,-76.1571285,136.1703628,1,1,-1
730,1555591602,43.0385447,-76.1231376,131.6867339,1,1,-1
730,9957479,43.0624286,-76.1660452,125.5293164,7,1,-1
730,165698229,43.0344711,-76.1436866,132.971445,1,2,1
730,410348847,43.0330654,-76.1568235,138.6300353,1,2,1
730,994228838,43.0352346,-76.1632546,999,-1,1,-1
730,1135331308,43.0313711,-76.1249089,138.7011573,8,2,1
730,1830320139,43.0218561,-76.0803577,137.2560126,2,1,-1
730,1326502545,43.0681902,-76.1293543,122.3135813,3,1,-1
