TimeStep,ID,Latitude,Longitude,SignalStrength,CurrentBasestation,finished
5020,2083050234,43.0361199,-76.0329469,999,-1,1
5020,433932988,43.0197716,-76.1173563,127.1054243,0,1
5020,1647018316,43.0194897,-76.1648087,138.9623868,4,1
5020,298888991,43.0267693,-76.136897,138.0085195,3,1
5020,434926909,43.0788172,-76.1399804,126.2861109,6,1
5020,1908918776,43.0187402,-76.1138939,122.1486544,0,1
5020,1972356404,42.9974473,-76.2077938,137.1381064,4,1
5020,987822853,43.0715539,-76.1387819,121.4085014,6,1
5020,1774912575,43.0192639,-76.1832517,999,-1,1
5020,1001656436,43.0054842,-76.1379243,129.3347814,5,1
5020,1616358879,43.0589112,-76.1122172,131.1175368,1,1
5020,1587208696,43.0593362,-76.1622811,131.3573534,7,1
5020,1912996825,43.0064459,-76.1615709,139.4773914,4,1
5020,959728617,43.0485319,-76.1232158,128.7602643,3,1
5020,1285130924,43.0304665,-76.1308095,135.5803812,3,1
5020,1453837460,43.0020168,-76.0523446,999,-1,1
5020,674007943,43.0803517,-76.1288288,124.5791191,6,1
5020,1820623362,43.0380994,-76.2500654,999,-1,1
5030,1392368228,43.0567509,-76.134842,130.2055221,3,1
5030,416012740,43.0635203,-76.1359527,130.0390128,6,1
5030,1656918766,43.0337309,-76.1350107,132.2040861,3,1
5030,990028707,43.019161,-76.1016599,123.499992,0,1
5030,903948066,43.0370531,-76.1361467,128.1315905,3,1
5030,1719635234,43.0053846,-76.1690365,135.9901272,4,1
5030,898019500,43.0610173,-76.1312849,132.7355008,6,1
5030,2051091989,43.0168666,-76.0315711,999,-1,1
5030,298888991,43.025149,-76.136897,999,-1,1
5030,1054179687,43.0208193,-76.0652765,999,-1,1
5030,433932988,43.0197716,-76.1151481,124.9385147,0,1
5030,2078927842,43.0651849,-76.1808355,125.2231529,7,1
5030,1647018316,43.0194897,-76.1626006,139.8454787,4,1
5030,1279405078,43.0749394,-76.1361488,115.5185611,6,1
5030,1752766614,43.0321275,-76.259362,999,-1,1
5030,1253241436,43.0503488,-76.1347978,118.3416031,3,1
5030,715030829,43.0749411,-76.1788217,126.6997194,7,1
5030,183705912,43.0289016,-76.1268349,999,-1,1
5030,275002021,43.0697272,-76.1361559,120.2606367,6,1
5030,533067925,43.0814839,-76.1573456,136.1951012,7,1
5030,1812421886,43.0199411,-76.1330413,137.7408336,0,1
5030,2083050234,43.0344996,-76.0329469,999,-1,1
5030,16709290,43.0187275,-76.1225021,131.0251006,0,1
5030,221863512,43.0524599,-76.1143567,131.7475846,1,1
5030,1616358879,43.0589112,-76.1100076,129.3619609,1,1
5030,1453837460,43.0020168,-76.0545522,999,-1,1
5030,959728617,43.0469117,-76.1232158,138.0877367,1,1
5030,1972356404,42.9974473,-76.2055864,136.3119025,4,1
5030,1908918776,43.0187402,-76.1116858,119.2884478,0,1
5030,1820623362,43.0364791,-76.2500654,999,-1,1
5030,1587208696,43.0593361,-76.1600715,132.4941545,7,1
5030,434926909,43.0788172,-76.1377701,138.5669591,6,1
5030,1774912575,43.0192638,-76.1810436,130.9887467,4,1
5030,674007943,43.0803517,-76.1266184,999,-1,1
5030,987822853,43.0699337,-76.1387819,123.1994137,6,1
5030,1285130924,43.0288462,-76.1308095,136.8027442,3,1
5030,1001656436,43.0054842,-76.1401319,130.8667306,5,1
5030,1912996825,43.0064459,-76.1637786,138.4828764,4,1
5040,221863512,43.0524599,-76.1121473,129.8746813,1,1
5040,903948066,43.0354328,-76.1361467,999,-1,1
5040,2083050234,43.0328794,-76.0329469,999,-1,1
5040,898019500,43.0615034,-76.1297382,132.1467204,6,1
5040,1812421886,43.0183209,-76.1330413,137.4894905,0,1
5040,1752766614,43.0305072,-76.259362,999,-1,1
5040,183705912,43.0272813,-76.1268349,137.3988927,0,1
5040,416012740,43.0619001,-76.1359527,131.8465555,6,1
5040,1392368228,43.0551307,-76.134842,128.0601289,3,1
5040,16709290,43.0187275,-76.1202939,138.8746191,5,1
5040,533067925,43.0814839,-76.1551352,137.0027301,7,1
5040,715030829,43.0749411,-76.1766115,125.2114972,7,1
5040,275002021,43.0681069,-76.1361559,123.3944479,6,1
5040,1253241436,43.0487285,-76.1347978,112.3296872,3,1
5040,1279405078,43.0749394,-76.1339386,120.1552394,6,1
5040,1656918766,43.0321106,-76.1350107,133.8014707,3,1
5040,990028707,43.019161,-76.1038681,120.9295595,0,1
5040,298888991,43.0235288,-76.136897,999,-1,1
5040,433932988,43.0197716,-76.1129399,122.7015744,0,1
5040,1719635234,43.0053846,-76.1712441,134.7183228,4,1
5040,2078927842,43.0651849,-76.1786257,122.4477254,7,1
5040,1054179687,43.0208193,-76.0674847,999,-1,1
5040,2051091989,43.0152463,-76.0315711,999,-1,1
5040,1647018316,43.0194897,-76.1603924,999,-1,1
5040,1001656436,43.0054842,-76.1423396,132.3277869,5,1
5040,987822853,43.0683134,-76.1387819,125.2795346,6,1
5040,959728617,43.0452914,-76.1232158,128.3855568,3,1
5040,1453837460,43.0020168,-76.0567598,999,-1,1
5040,1908918776,43.0187402,-76.1094776,116.9306596,0,1
5040,1285130924,43.027226,-76.1308095,138.8810041,0,1
5040,1774912575,43.0192638,-76.1788354,999,-1,1
5040,674007943,43.0803517,-76.1244081,127.2532246,6,1
5040,1587208696,43.0593361,-76.1578619,133.6422805,7,1
5040,1972356404,42.9974473,-76.203379,135.5007352,4,1
5040,434926909,43.0788172,-76.1355597,122.238449,6,1
5040,1820623362,43.0348589,-76.2500654,999,-1,1
5040,1616358879,43.0589112,-76.107798,127.4306759,1,1
5040,1912996825,43.0064459,-76.1659863,137.4093461,4,1
5047,1908918776,43.0187402,-76.1079319,116.3090997,0,-1
5050,1719635234,43.0053846,-76.1734518,133.3261356,4,1
5050,298888991,43.0219085,-76.136897,139.8164608,0,1
5050,221863512,43.0524599,-76.109938,127.6952044,1,1
5050,1279405078,43.0749394,-76.1317285,111.9579221,6,1
5050,416012740,43.0602798,-76.1359527,133.4461198,6,1
5050,533067925,43.0814839,-76.1529248,136.5698481,6,1
5050,433932988,43.0197716,-76.1107317,120.7127333,0,1
5050,1656918766,43.0304903,-76.1350107,135.2244851,3,1
5050,16709290,43.0187275,-76.1180858,127.0154613,0,1
5050,1485511001,43.0356122,-76.1346134,130.0895291,3,1
5050,903948066,43.0338126,-76.1361467,132.1072412,3,1
5050,275002021,43.0664867,-76.1361559,126.0949582,6,1
5050,1647018316,43.0194897,-76.1581842,999,-1,1
5050,183705912,43.0256611,-76.1268349,136.6436121,0,1
5050,1253241436,43.0471083,-76.1347978,101.9725897,3,1
5050,2051091989,43.0136261,-76.0315711,999,-1,1
5050,2083050234,43.0312591,-76.0329469,999,-1,1
5050,715030829,43.0749411,-76.1744013,124.0995682,7,1
5050,1054179687,43.0208193,-76.0696929,139.938756,2,1
5050,2078927842,43.0651849,-76.1764159,132.9009321,7,1
5050,1653520624,43.0467616,-76.2486899,999,-1,1
5050,990028707,43.019161,-76.1060763,118.6863772,0,1
5050,1392368228,43.0535104,-76.134842,125.4935593,3,1
5050,1752766614,43.028887,-76.259362,999,-1,1
5050,898019500,43.0615034,-76.1275285,132.4525787,6,1
5050,1812421886,43.0167006,-76.1330413,137.3299605,0,1
5050,1616358879,43.0589112,-76.1055884,125.3433615,1,1
5050,1820623362,43.0332386,-76.2500654,999,-1,1
5050,1912996825,43.0064459,-76.168194,999,-1,1
5050,674007943,43.0793796,-76.1244081,126.4619434,6,1
5050,434926909,43.0788172,-76.1333494,120.8287343,6,1
5050,1587208696,43.0593361,-76.1556523,134.7695687,7,1
5050,1001656436,43.0054842,-76.1445473,133.6994258,5,1
5050,959728617,43.0436712,-76.1232158,128.77922,3,1
5050,987822853,43.0666932,-76.1387819,127.3400357,6,1
5050,1285130924,43.0256057,-76.1308095,138.2896922,0,1
5050,1972356404,42.9974473,-76.2011716,134.7265241,4,1
5050,1453837460,43.0020168,-76.0589673,999,-1,1
5050,1774912575,43.0192638,-76.1766272,133.2929234,4,1
5056,433932988,43.0197716,-76.1094068,119.9980364,0,-1
5060,1253241436,43.045488,-76.1347978,98.9551004,3,1
5060,1279405078,43.0749394,-76.1295183,108.3744762,6,1
5060,533067925,43.0814839,-76.1507144,135.4448796,6,1
5060,16709290,43.0187275,-76.1158776,124.5804197,0,1
5060,1653520624,43.0451413,-76.2486899,999,-1,1
5060,1485511001,43.0339919,-76.1346134,131.9457673,3,1
5060,275002021,43.0648664,-76.1361559,128.4087465,6,1
5060,715030829,43.0749411,-76.1721912,123.6420613,7,1
5060,990028707,43.019161,-76.1082844,117.7075429,0,1
5060,1719635234,43.0053846,-76.1756595,131.794109,4,1
5060,1812421886,43.0150803,-76.1330413,136.2872059,5,1
5060,298888991,43.0202883,-76.136897,139.547941,0,1
5060,1054179687,43.0208193,-76.0719011,139.4426498,2,1
5060,1656918766,43.0288701,-76.1350107,136.5074369,3,1
5060,2078927842,43.0651849,-76.1742061,116.3946758,7,1
5060,416012740,43.0586596,-76.1359527,132.3313975,3,1
5060,221863512,43.0524599,-76.1077286,125.0939316,1,1
5060,1647018316,43.0194897,-76.155976,999,-1,1
5060,903948066,43.0321923,-76.1361467,133.7169372,3,1
5060,1752766614,43.0272667,-76.259362,999,-1,1
5060,2051091989,43.0120058,-76.0315711,999,-1,1
5060,1392368228,43.0518901,-76.134842,122.3014789,3,1
5060,183705912,43.0240408,-76.1268349,135.9159833,0,1
5060,2083050234,43.0296389,-76.0329469,999,-1,1
5060,898019500,43.0615034,-76.1253188,132.9459324,6,1
5060,434926909,43.0788172,-76.1311391,120.5209272,6,1
5060,1001656436,43.0054842,-76.146755,134.9786053,5,1
5060,1774912575,43.0192638,-76.1744191,134.4383252,4,1
5060,959728617,43.0420509,-76.1232158,129.4959997,3,1
5060,1285130924,43.0239855,-76.1308095,137.7350124,0,1
5060,987822853,43.0650729,-76.1387819,129.2616005,6,1
5060,1912996825,43.0064459,-76.1704017,134.9703061,4,1
5060,1453837460,43.0020168,-76.0611749,999,-1,1
5060,1972356404,42.9974473,-76.1989642,134.0180102,4,1
5060,1616358879,43.0589112,-76.1033788,123.2036803,1,1
5060,674007943,43.0777593,-76.1244081,124.5715718,6,1
5060,1587208696,43.0593361,-76.1534427,135.8582265,7,1
5060,1820623362,43.0316184,-76.2500654,999,-1,1
5070,221863512,43.0524599,-76.1055193,135.8587859,1,1
5070,715030829,43.0749411,-76.169981,123.9856065,7,1
5070,533067925,43.0814839,-76.148504,134.248572,6,1
5070,1054179687,43.0208193,-76.0741094,138.9845068,2,1
5070,1647018316,43.0194897,-76.1537678,999,-1,1
5070,1253241436,43.0438677,-76.1347978,110.6537665,3,1
5070,2083050234,43.0280186,-76.0329469,999,-1,1
5070,2051091989,43.0103855,-76.0315711,999,-1,1
5070,183705912,43.0224205,-76.1268349,135.2376587,0,1
5070,1656918766,43.0272498,-76.1350107,137.6754189,3,1
5070,903948066,43.030572,-76.1361467,135.1495054,3,1
5070,416012740,43.0570393,-76.1359527,130.5277341,3,1
5070,16709290,43.0187275,-76.1136695,121.8403391,0,1
5070,1812421886,43.0134601,-76.1330413,137.3102567,0,1
5070,990028707,43.019161,-76.1104926,118.6374756,0,1
5070,1752766614,43.0256464,-76.259362,999,-1,1
5070,1485511001,43.0323716,-76.1346134,133.5712619,3,1
5070,298888991,43.018668,-76.136897,139.1841673,5,1
5070,1719635234,43.0053846,-76.1778672,999,-1,1
5070,275002021,43.0632462,-76.1361559,130.4118237,6,1
5070,898019500,43.0615034,-76.1231091,133.5866394,6,1
5070,1392368228,43.0502699,-76.134842,118.0860594,3,1
5070,1279405078,43.0749394,-76.1273081,115.48687,6,1
5070,1653520624,43.0435211,-76.2486899,999,-1,1
5070,2078927842,43.0651849,-76.1719962,115.0441787,7,1
5070,434926909,43.0788172,-76.1298129,134.9124259,6,1
5070,1912996825,43.0064459,-76.1726094,999,-1,1
5070,1001656436,43.0054842,-76.1489626,136.1693334,5,1
5071,990028707,43.019161,-76.1102718,118.6374756,0,-1
5070,1774912575,43.0192638,-76.1722109,135.5464759,4,1
5070,1587208696,43.0593361,-76.1512331,136.5955214,3,1
5070,959728617,43.0404307,-76.1232158,130.4395498,3,1
5070,674007943,43.0761391,-76.1244081,122.8971952,6,1
5070,1285130924,43.0223652,-76.1308095,137.232126,0,1
5070,1453837460,43.0020168,-76.0633824,999,-1,1
5070,1820623362,43.0299981,-76.2500654,999,-1,1
5070,1616358879,43.0589112,-76.1011692,121.3027788,1,1
5070,1972356404,42.9974473,-76.1967569,133.4101002,4,1
5070,987822853,43.0634527,-76.1387819,131.0157056,6,1
5072,16709290,43.0187275,-76.1132278,121.553426,0,-1
5078,1616358879,43.0589112,-76.0998435,120.4026391,1,-1
5080,275002021,43.0616259,-76.1361559,132.1688645,6,1
5080,2051091989,43.0087653,-76.0315711,999,-1,1
5080,1812421886,43.0118398,-76.1330413,133.6275219,5,1
5080,903948066,43.0289518,-76.1361467,136.4400825,3,1
5080,1656918766,43.0256296,-76.1350107,138.7473367,3,1
5080,183705912,43.0208003,-76.1268349,134.6351391,0,1
5080,1279405078,43.0749394,-76.125982,119.0541464,6,1
5080,2078927842,43.0651849,-76.1697864,116.4693213,7,1
5080,298888991,43.0170477,-76.136897,138.2082614,5,1
5080,1752766614,43.0240262,-76.259362,999,-1,1
5080,898019500,43.0615034,-76.1208994,134.3320988,6,1
5080,1719635234,43.0053846,-76.1800748,128.2303158,4,1
5080,2083050234,43.0263984,-76.0329469,999,-1,1
5080,1392368228,43.0486496,-76.134842,111.9145736,3,1
5080,1054179687,43.0208193,-76.0763176,138.5757135,2,1
5080,533067925,43.0814839,-76.1462936,132.9821639,6,1
5080,715030829,43.0749411,-76.1677708,125.0181689,7,1
5080,1485511001,43.0307514,-76.1346134,135.0169042,3,1
5080,1253241436,43.0422475,-76.1347978,117.2811013,3,1
5080,416012740,43.0554191,-76.1359527,128.4336764,3,1
5080,1647018316,43.0194897,-76.1515597,999,-1,1
5080,221863512,43.0524599,-76.1033099,117.7325128,1,1
5080,1653520624,43.0419008,-76.2486899,999,-1,1
5080,1285130924,43.0207449,-76.1308095,136.7977957,0,1
5080,1453837460,43.0020168,-76.06559,999,-1,1
5080,1587208696,43.0593361,-76.1490235,137.8907085,7,1
5080,959728617,43.0388104,-76.1232158,131.5152171,3,1
5080,1001656436,43.0054842,-76.1511703,137.2784124,5,1
5080,105016460,43.0489516,-76.2541,999,-1,1
5080,987822853,43.0618324,-76.1387819,132.6084277,6,1
5080,1740612748,43.0787253,-76.1711932,129.6921237,7,1
5080,1820623362,43.0283779,-76.2500654,999,-1,1
5080,434926909,43.077197,-76.1298129,117.1601815,6,1
5080,674007943,43.0745188,-76.1244081,135.8009345,6,1
5080,1912996825,43.0064459,-76.1748172,132.0124177,4,1
5080,1885461320,43.0372589,-76.0305153,999,-1,1
5080,1972356404,42.9974473,-76.1945495,132.940937,4,1
5080,1744709875,43.0354707,-76.1336517,130.3592529,3,1
5080,1774912575,43.0192638,-76.1700027,136.6072221,4,1
5090,183705912,43.01918,-76.1268349,134.1383161,0,1
5090,1253241436,43.0406272,-76.1347978,121.715738,3,1
5090,275002021,43.0600057,-76.1361559,133.6626077,3,1
5090,1054179687,43.0208193,-76.0785258,138.2281988,2,1
5090,2078927842,43.0651849,-76.1675766,119.4412618,7,1
5090,2051091989,43.007145,-76.0315711,999,-1,1
5090,715030829,43.0749411,-76.1655607,126.468281,7,1
5090,1279405078,43.0733192,-76.125982,118.6351046,6,1
5090,1656918766,43.0240093,-76.1350107,139.5092206,0,1
5090,1719635234,43.0053846,-76.1822825,126.180339,4,1
5090,903948066,43.0273315,-76.1361467,137.6142893,3,1
5090,1392368228,43.0470294,-76.134842,101.0598254,3,1
5090,1653520624,43.0402806,-76.2486899,999,-1,1
5090,2083050234,43.0247781,-76.0329469,999,-1,1
5090,1812421886,43.0102195,-76.1330413,132.0835732,5,1
5090,221863512,43.0524599,-76.1011005,124.4905238,1,1
5090,1752766614,43.0224059,-76.259362,999,-1,1
5090,298888991,43.0154275,-76.136897,137.1644952,5,1
5090,416012740,43.0537988,-76.1359527,138.4405979,6,1
5090,1485511001,43.0291311,-76.1346134,136.3184542,3,1
5090,1647018316,43.0194897,-76.1493515,999,-1,1
5090,533067925,43.0814839,-76.1440832,131.654909,6,1
5090,898019500,43.0615034,-76.1186897,135.1438987,6,1
5090,1885461320,43.0356387,-76.0305153,999,-1,1
5090,1740612748,43.0787253,-76.1689829,129.9728373,7,1
5090,1587208696,43.0593361,-76.1468139,135.046116,3,1
5090,1820623362,43.0267576,-76.2500654,999,-1,1
5090,434926909,43.0755767,-76.1298129,111.3839718,6,1
5090,1774912575,43.0192638,-76.1677946,999,-1,1
5090,674007943,43.0728986,-76.1244081,121.7662996,6,1
5090,1972356404,42.9974473,-76.1923421,132.6461866,4,1
5090,959728617,43.0371901,-76.1232158,999,-1,1
5090,1001656436,43.0054842,-76.153378,999,-1,1
5090,1912996825,43.0064459,-76.1770249,130.2700577,4,1
5090,1744709875,43.0338505,-76.1336517,132.1691714,3,1
5090,105016460,43.0489516,-76.2518907,999,-1,1
5090,987822853,43.0602122,-76.1387819,134.0091548,3,1
5090,1285130924,43.0191247,-76.1308095,136.4492117,0,1
5090,1453837460,43.0020168,-76.0677975,999,-1,1
5100,221863512,43.0524599,-76.0988912,105.8605021,1,1
5100,2078927842,43.0651849,-76.1653668,122.53606,7,1
5100,903948066,43.0257113,-76.1361467,138.6913834,3,1
5100,1392368228,43.0454091,-76.134842,99.3683295,3,1
5100,1752766614,43.0207856,-76.259362,999,-1,1
5100,533067925,43.0814839,-76.1418728,130.2911302,6,1
5100,1719635234,43.0053846,-76.1844902,124.0050614,4,1
5100,1812421886,43.0085993,-76.1330413,130.3578808,5,1
5100,2083050234,43.0231578,-76.0329469,999,-1,1
5100,715030829,43.0749411,-76.1633505,128.0855982,7,1
5100,2051091989,43.0055247,-76.0315711,999,-1,1
5100,1279405078,43.0716989,-76.125982,133.3685242,6,1
5100,183705912,43.0175597,-76.1268349,133.7772638,0,1
5100,1656918766,43.022389,-76.1350107,139.1287148,0,1
5100,298888991,43.0138072,-76.136897,136.0453073,5,1
5100,1653520624,43.0386603,-76.2486899,999,-1,1
5100,1647018316,43.0194897,-76.1471433,999,-1,1
5100,1485511001,43.0275109,-76.1346134,137.5019884,3,1
5100,1253241436,43.039007,-76.1347978,125.0342578,3,1
5100,898019500,43.0615034,-76.1164801,135.0040205,1,1
5100,275002021,43.0583854,-76.1361559,132.0457716,3,1
5100,1054179687,43.0208193,-76.080734,137.9535993,2,1
5100,416012740,43.0521786,-76.1359527,122.8470472,3,1
5100,1285130924,43.0175044,-76.1308095,136.2022556,0,1
5100,1744709875,43.0322302,-76.1336517,133.7612718,3,1
5100,1587208696,43.0593361,-76.1446042,134.3511267,3,1
5100,1453837460,43.0020168,-76.0700051,999,-1,1
5100,1885461320,43.0340184,-76.0305153,999,-1,1
5100,1972356404,42.9974473,-76.1901347,132.5514475,4,1
5100,987822853,43.0585919,-76.1387819,132.4595529,3,1
5100,105016460,43.0489516,-76.2496815,999,-1,1
5100,1774912575,43.0192638,-76.1655864,138.574583,4,1
5100,674007943,43.0712783,-76.1244081,136.8458846,6,1
5100,1001656436,43.0054842,-76.1555857,999,-1,1
5100,1912996825,43.0064459,-76.1792326,128.3017295,4,1
5100,434926909,43.0739565,-76.1298129,105.5108425,6,1
5100,1740612748,43.0787253,-76.1667726,130.5354291,7,1
5100,959728617,43.0355699,-76.1232158,999,-1,1
5100,1820623362,43.0251373,-76.2500654,999,-1,1
5108,221863512,43.0524599,-76.0971237,117.3356382,1,-1
5110,1279405078,43.0700787,-76.125982,121.8816072,6,1
5110,416012740,43.0505583,-76.1359527,118.7884276,3,1
5110,2078927842,43.0651849,-76.163157,125.3001404,7,1
5110,1054179687,43.0208193,-76.0829423,137.7621952,2,1
5110,533067925,43.0814839,-76.1396624,128.9413533,6,1
5110,715030829,43.0749411,-76.1611403,139.4229943,6,1
5110,1392368228,43.0437889,-76.134842,111.0101382,3,1
5110,1752766614,43.0191654,-76.259362,999,-1,1
5110,1812421886,43.0073031,-76.1334829,128.7123927,5,1
5110,298888991,43.0121869,-76.136897,134.842941,5,1
5110,898019500,43.0615034,-76.1142704,133.7675178,1,1
5110,1653520624,43.03704,-76.2486899,999,-1,1
5110,1485511001,43.0258906,-76.1346134,138.5871013,3,1
5110,903948066,43.024091,-76.1361467,139.6862061,3,1
5110,1647018316,43.0194897,-76.1449351,999,-1,1
5110,1719635234,43.0053846,-76.1866979,121.8973446,4,1
5110,1253241436,43.0373867,-76.1347978,127.6826911,3,1
5110,1656918766,43.0207688,-76.1350107,138.805713,0,1
5110,2051091989,43.0039045,-76.0315711,999,-1,1
5110,183705912,43.0159395,-76.1268349,133.5774192,0,1
5110,2083050234,43.0215376,-76.0329469,999,-1,1
5110,275002021,43.0567652,-76.1361559,130.1996114,3,1
5110,1285130924,43.0158841,-76.1308095,136.0694312,0,1
5110,434926909,43.0723362,-76.1298129,108.5260554,6,1
5110,1453837460,43.0020168,-76.0722126,999,-1,1
5110,1820623362,43.0235171,-76.2500654,999,-1,1
5110,1744709875,43.0306099,-76.1336517,135.1818252,3,1
5110,105016460,43.0489516,-76.2474723,999,-1,1
5110,1740612748,43.0787253,-76.1645622,131.3130599,7,1
5110,1587208696,43.0593361,-76.1423946,135.8527898,6,1
5110,1774912575,43.0192638,-76.1633782,139.4825934,4,1
5110,201859078,43.026631,-76.0300181,999,-1,1
5110,1001656436,43.0054842,-76.1577933,999,-1,1
5110,674007943,43.0696581,-76.1244081,138.7412918,6,1
5110,959728617,43.0339496,-76.1232158,134.9102923,3,1
5110,1926045324,43.0455743,-76.2410833,999,-1,1
5110,1972356404,42.9974473,-76.1879273,132.6655175,4,1
5110,1885461320,43.0323981,-76.0305153,999,-1,1
5110,1912996825,43.0064459,-76.1814403,999,-1,1
5110,987822853,43.0569717,-76.1387819,136.5910507,6,1
5110,378105551,43.0356818,-76.1304388,999,-1,1
5117,898019500,43.0615034,-76.1131655,132.9897612,1,-1
5120,183705912,43.0143192,-76.1268349,133.5543056,0,1
5120,2078927842,43.0651849,-76.1609472,127.6943098,7,1
5120,275002021,43.0551449,-76.1361559,128.0482099,3,1
5120,1653520624,43.0354198,-76.2486899,999,-1,1
5120,416012740,43.0489381,-76.1359527,112.8640599,3,1
5120,2051091989,43.0022842,-76.0315711,999,-1,1
5120,1812421886,43.0073031,-76.1356906,129.7599746,5,1
5120,1647018316,43.0194897,-76.142727,999,-1,1
5120,1485511001,43.0242703,-76.1346134,139.4173647,0,1
5120,1392368228,43.0421686,-76.134842,117.5160849,3,1
5120,903948066,43.0224707,-76.1361467,139.6189474,0,1
5120,533067925,43.0814839,-76.137452,127.6963235,6,1
5120,715030829,43.0749411,-76.1589302,131.2770781,7,1
5120,1253241436,43.0357665,-76.1347978,129.885303,3,1
5120,2083050234,43.0207274,-76.034051,999,-1,1
5120,1279405078,43.0684584,-76.125982,124.2824805,6,1
5120,298888991,43.0105667,-76.136897,133.5504244,5,1
5120,1719635234,43.0053846,-76.1889055,120.3106782,4,1
5120,1656918766,43.0191485,-76.1350107,138.5502376,0,1
5120,1752766614,43.0175451,-76.259362,999,-1,1
5120,1054179687,43.0208193,-76.0851505,137.0049552,0,1
5120,1885461320,43.0307779,-76.0305153,999,-1,1
5120,105016460,43.0489516,-76.245263,999,-1,1
5120,1820623362,43.0218968,-76.2500654,999,-1,1
5120,1740612748,43.0787253,-76.1623519,132.2326711,7,1
5120,378105551,43.0340616,-76.1304388,132.4924884,3,1
5120,1912996825,43.0064459,-76.183648,123.5289419,4,1
5120,1774912575,43.0192638,-76.16117,999,-1,1
5120,201859078,43.0250107,-76.0300181,999,-1,1
5120,1001656436,43.0054842,-76.160001,999,-1,1
5120,959728617,43.0323294,-76.1232158,135.9906991,3,1
5120,674007943,43.0680378,-76.1244081,999,-1,1
5120,1587208696,43.0593361,-76.140185,133.2801755,3,1
5120,1285130924,43.0142639,-76.1308095,135.4091887,5,1
5120,434926909,43.070716,-76.1298129,127.7188994,6,1
5120,1453837460,43.0020168,-76.0744202,999,-1,1
5120,1926045324,43.043954,-76.2410833,999,-1,1
5120,1972356404,42.9974473,-76.1857199,132.9778387,4,1
5120,987822853,43.0553514,-76.1387819,128.6968251,3,1
5120,1744709875,43.0289897,-76.1336517,136.463906,3,1
5127,1719635234,43.0053846,-76.1900094,119.8804555,4,-1
5130,715030829,43.0749411,-76.15672,132.7443757,7,1
5130,1279405078,43.0668382,-76.125982,126.581807,6,1
5130,2078927842,43.0651848,-76.1587373,129.7720139,7,1
5130,903948066,43.0208505,-76.1361467,139.316162,0,1
5130,533067925,43.0814839,-76.1352416,126.6948799,6,1
5130,1752766614,43.0159249,-76.259362,999,-1,1
5130,275002021,43.0535247,-76.1361559,125.4703797,3,1
5130,1653520624,43.0337995,-76.2486899,999,-1,1
5130,2051091989,43.0006639,-76.0315711,999,-1,1
5130,1647018316,43.0194897,-76.1405188,999,-1,1
5130,1392368228,43.0405484,-76.134842,121.8886372,3,1
5130,1812421886,43.0073031,-76.1378983,130.9377172,5,1
5130,1253241436,43.0341462,-76.1347978,131.7702108,3,1
5130,416012740,43.0473178,-76.1359527,101.7222762,3,1
5130,2083050234,43.0207274,-76.0362593,999,-1,1
5130,183705912,43.012699,-76.1268349,133.7097887,0,1
5130,1054179687,43.0208193,-76.0873587,137.6566223,2,1
5130,298888991,43.0099186,-76.1382217,133.2949103,5,1
5130,1656918766,43.0185004,-76.1336858,138.6124987,5,1
5130,1485511001,43.0226501,-76.1346134,139.0187303,0,1
5130,1587208696,43.0594982,-76.1381964,133.1534146,3,1
5130,1744709875,43.0273694,-76.1336517,137.6319329,3,1
5130,1972356404,42.9974473,-76.1835125,999,-1,1
5130,1926045324,43.0423338,-76.2410833,999,-1,1
5130,378105551,43.0324413,-76.1304388,133.9939011,3,1
5130,201859078,43.0233904,-76.0300181,999,-1,1
5130,1453837460,43.0020168,-76.0766277,999,-1,1
5130,1820623362,43.0202765,-76.2500654,999,-1,1
5130,987822853,43.0537312,-76.1387819,126.3427888,3,1
5130,1885461320,43.0291576,-76.0305153,999,-1,1
5130,105016460,43.0489516,-76.2430538,999,-1,1
5130,1740612748,43.0787253,-76.1601416,133.2309227,7,1
5130,959728617,43.0307091,-76.1232158,137.0239943,3,1
5130,1912996825,43.0064459,-76.1858557,120.7563128,4,1
5130,1774912575,43.0192638,-76.1589619,999,-1,1
5130,674007943,43.0664176,-76.1244081,128.1190543,6,1
5130,434926909,43.0690957,-76.1298129,119.767711,6,1
5130,1285130924,43.0126436,-76.1308095,134.0227372,5,1
5130,1001656436,43.0054842,-76.1622087,139.3141465,4,1
5140,533067925,43.0814839,-76.1330312,126.1037586,6,1
5140,2051091989,42.9990437,-76.0315711,999,-1,1
5140,183705912,43.0110787,-76.1268349,132.3453815,5,1
5140,1279405078,43.0652179,-76.125982,138.6788752,3,1
5140,275002021,43.0519044,-76.1361559,122.2545958,3,1
5140,903948066,43.0192302,-76.1361467,139.0764087,0,1
5140,1054179687,43.0208193,-76.0895669,134.5906932,0,1
5140,416012740,43.0456975,-76.1359527,88.9139747,3,1
5140,1392368228,43.0389281,-76.134842,125.1705946,3,1
5140,1253241436,43.0325259,-76.1347978,133.4173502,3,1
5140,2078927842,43.0651848,-76.1565275,131.5934266,7,1
5140,1812421886,43.0073031,-76.1401061,132.1622524,5,1
5140,1653520624,43.0321793,-76.2486899,999,-1,1
5140,1647018316,43.0194897,-76.1383106,139.798967,5,1
5140,1752766614,43.0143046,-76.259362,999,-1,1
5140,1656918766,43.0185004,-76.1314777,136.7964789,0,1
5140,298888991,43.0099186,-76.1404295,134.1953946,5,1
