Time_Step,UAV_ID,Latitude,Longitude,Signal_strength,Current_Basestation,Finished
1190,2141225804,43.0329967,-76.158379,138.1617363,5,1
1190,1482517081,43.0009099,-76.1336332,111.6195502,2,1
1190,1925583913,43.0608672,-76.186386,130.0989404,9,1
1190,861182259,43.0098926,-76.1923296,105.6781752,1,1
1190,1709759386,43.042432,-76.1086207,130.9273004,0,1
1190,662630167,43.04592,-76.2106369,134.8566011,7,1
1190,154901203,43.0827123,-76.1482298,130.6534425,8,1
1200,1655576130,43.0533373,-76.1943692,138.2392713,7,1
1200,464880609,43.0329159,-76.0694898,128.6432646,6,1
1200,749615180,43.0199378,-76.2388832,130.4712181,4,1
1200,675336119,43.0827882,-76.164385,127.0183296,9,1
1200,1305666015,43.0098585,-76.1321661,129.1905197,2,1
1200,2141225804,43.0334827,-76.1597042,138.2749017,5,1
1200,1925583913,43.059247,-76.186386,131.2261163,9,1
1200,1368565740,43.0048653,-76.1316383,120.673368,2,1
1200,274975857,43.0202156,-76.123803,130.6534425,3,1
1200,1981340419,43.0805324,-76.1685115,129.0588537,9,1
1200,93030195,43.0391579,-76.0933265,132.9951287,0,1
1200,861182259,43.0098926,-76.1901218,110.1650115,1,1
1200,691669082,43.0473273,-76.1366078,101.1341116,5,1
1200,1709759386,43.0408117,-76.1086207,132.4780796,0,1
1200,1892930772,43.0524022,-76.1270864,122.1237135,5,1
1200,1688907899,43.0206996,-76.1329445,136.6674768,3,1
1200,1726182486,43.0475961,-76.2011479,136.8738126,7,1
1200,336161290,43.0221819,-76.1329114,136.99868,3,1
1200,221379110,43.0515705,-76.1961447,137.6430769,7,1
1200,867657824,43.0477448,-76.1043411,121.4295194,0,1
1200,124370286,43.081594,-76.1119272,133.3720402,8,1
1200,154901203,43.0827123,-76.1460194,128.6928511,8,1
1200,662630167,43.04592,-76.2084278,135.4959507,7,1
1200,1425384665,43.0505259,-76.1351523,113.3363503,5,1
1200,1370346802,43.0121587,-76.1959776,110.9609129,1,1
1200,1482517081,42.9992896,-76.1336332,111.6195502,2,1
1200,1607433238,43.0214243,-76.1117403,120.673368,3,1
1200,642686602,43.0291557,-76.0346297,135.8364512,6,1
1200,426032967,43.0317691,-76.2027631,134.0946495,4,1
1200,1497223738,43.040475,-76.0843291,134.7326636,0,1
1203,1370346802,43.0121587,-76.1957568,110.9609129,1,-1
1210,1368565740,43.003245,-76.1316383,116.1467816,2,1
1210,426032967,43.0301488,-76.2027631,133.7551437,4,1
1210,691669082,43.0463552,-76.1359451,107.1158817,5,1
1210,884866741,43.0827697,-76.1702868,125.3387321,9,1
1210,1607433238,43.019804,-76.1117403,116.1467816,3,1
1210,642686602,43.0291557,-76.0368382,134.7326636,6,1
1210,1925583913,43.0576267,-76.186386,132.4038411,9,1
1210,1497223738,43.040475,-76.086538,133.9301418,0,1
1210,1709759386,43.0391915,-76.1086207,133.9052856,0,1
1210,1655576130,43.0533373,-76.1965786,137.1934345,7,1
1210,464880609,43.0329159,-76.0716984,130.4712181,6,1
1210,154901203,43.0827123,-76.1438089,126.4430117,8,1
1210,1688907899,43.0190794,-76.1329445,136.4441779,3,1
1210,274975857,43.0202156,-76.1215948,128.6928511,3,1
1210,1726182486,43.0475961,-76.1989387,137.7361182,7,1
1210,439268066,43.0373141,-76.1341257,126.7050529,5,1
1210,1305666015,43.0082382,-76.1321661,126.8910801,2,1
1210,2141225804,43.035103,-76.1597042,137.6803732,5,1
1210,1981340419,43.0805324,-76.1663011,129.4148549,9,1
1210,221379110,43.0515705,-76.198354,136.6002137,7,1
1210,675336119,43.0827882,-76.1621745,128.3544208,9,1
1210,662630167,43.04592,-76.2062186,136.1891753,7,1
1210,124370286,43.0799737,-76.1119272,133.620216,8,1
1210,1425384665,43.0505259,-76.132943,110.9609129,5,1
1210,867657824,43.049365,-76.1043411,117.6163754,0,1
1210,336161290,43.0205616,-76.1329114,136.6674768,3,1
1210,93030195,43.0407782,-76.0933265,131.3174759,0,1
1210,1892930772,43.0524022,-76.124877,124.6822288,5,1
1210,749615180,43.0183175,-76.2388832,131.4081993,4,1
1210,861182259,43.0098926,-76.1879139,105.6781752,1,-1
1210,1482517081,42.9976693,-76.1336332,111.6195502,2,1
1215,1607433238,43.0191559,-76.1115195,113.3363503,3,-1
1220,1482517081,42.9970212,-76.1347369,114.709075,2,1
1220,464880609,43.0329159,-76.0739071,132.121617,6,1
1220,1655576130,43.0530132,-76.1981251,136.0703174,7,1
1220,2141225804,43.0367233,-76.1597042,137.1288393,5,1
1220,1892930772,43.0524022,-76.1226677,127.0183296,5,1
1220,93030195,43.0423984,-76.0933265,129.4148549,0,1
1220,642686602,43.0291557,-76.0390468,133.577763,6,1
1220,274975857,43.0202156,-76.1193866,126.4430117,3,1
1220,1925583913,43.0560065,-76.186386,133.577763,9,1
1220,1497223738,43.040475,-76.0887469,133.2068409,0,1
1220,749615180,43.0166973,-76.2388832,132.4502897,4,1
1220,675336119,43.0827882,-76.1599641,129.7841646,9,1
1220,1726182486,43.0477582,-76.1971714,138.5854755,7,1
1220,336161290,43.0189413,-76.1329114,136.4441779,3,1
1220,124370286,43.0783535,-76.1119272,133.163017,8,1
1220,867657824,43.0509853,-76.1043411,113.3363503,0,1
1220,1305666015,43.0066179,-76.1321661,124.1321172,2,1
1220,691669082,43.0447349,-76.1359451,96.64727528,5,1
1220,221379110,43.0512465,-76.1999005,136.0562626,7,1
1220,662630167,43.04592,-76.2040095,136.9331095,7,1
1220,1688907899,43.0174591,-76.1329445,136.327634,3,1
1220,439268066,43.0373141,-76.1363346,126.7050529,5,1
1220,154901203,43.0827123,-76.1415985,123.8301402,8,1
1220,1981340419,43.0805324,-76.1640907,130.0655759,9,1
1220,1425384665,43.0505259,-76.1307337,113.3363503,5,1
1220,1709759386,43.0375712,-76.1086207,135.2214932,0,1
1220,1368565740,43.0016247,-76.1316383,110.1650115,2,1
1220,884866741,43.0827697,-76.1680764,125.3387321,9,1
1220,426032967,43.0285285,-76.2027631,133.577763,4,1
1230,1981340419,43.0805324,-76.1618804,130.9273004,9,1
1230,675336119,43.0827882,-76.1577536,131.2261163,9,1
1230,691669082,43.0431147,-76.1359451,107.1158817,5,1
1230,662630167,43.04592,-76.2018004,137.6927816,7,1
1230,464880609,43.0329159,-76.0761157,133.620216,6,1
1230,1726182486,43.0493784,-76.1971714,137.9688915,7,1
1230,1688907899,43.0158389,-76.1329445,135.168912,2,1
1230,1425384665,43.0505259,-76.1285244,117.6163754,5,1
1230,749615180,43.015077,-76.2388832,133.5351711,4,1
1230,439268066,43.0373141,-76.1385434,126.7050529,5,1
1230,1709759386,43.035951,-76.1086207,136.4305208,0,1
1230,426032967,43.0269083,-76.2027631,133.577763,4,1
1230,1925583913,43.0543862,-76.186386,134.7326636,9,1
1230,1482517081,42.9970212,-76.1369443,119.9918128,2,1
1230,1497223738,43.040475,-76.0909558,132.616147,0,1
1230,1655576130,43.051393,-76.1981251,136.6002137,7,1
1230,124370286,43.0767332,-76.1119272,132.8700224,8,1
1230,2141225804,43.0383435,-76.1597042,136.6406132,5,1
1230,1305666015,43.0049977,-76.1321661,120.673368,2,1
1230,867657824,43.0526055,-76.1043411,110.9609129,0,1
1230,154901203,43.0827123,-76.1393881,120.8326745,8,1
1230,93030195,43.0440187,-76.0933265,127.1999678,0,1
1230,336161290,43.0173211,-76.1329114,136.327634,3,1
1230,221379110,43.0496262,-76.1999005,136.6942851,7,1
1230,884866741,43.0827696,-76.1658659,125.9484709,9,1
1230,1368565740,43.0000045,-76.1316383,105.6781752,2,1
1230,642686602,43.0291557,-76.0412553,132.4038411,6,1
1230,1892930772,43.0524022,-76.1204583,129.1068863,5,1
1230,274975857,43.0202156,-76.1171784,123.8301402,3,1
1234,1482517081,42.9970212,-76.1373858,122.0002165,2,-1
1240,1726182486,43.0509987,-76.1971714,137.3980132,7,1
1240,426032967,43.025288,-76.2027631,133.577763,4,1
1240,691669082,43.0414944,-76.1359451,115.1012173,5,1
1240,93030195,43.045639,-76.0933265,124.5808366,0,1
1240,749615180,43.0134567,-76.2388832,134.6153916,4,1
1240,274975857,43.0202156,-76.1149702,120.8326745,3,1
1240,1925583913,43.0527659,-76.186386,135.8364512,9,1
1240,1981340419,43.0805324,-76.15967,131.9300131,9,1
1240,1688907899,43.0142186,-76.1329445,133.7551437,2,1
1240,642686602,43.0291557,-76.0434638,131.2261163,6,1
1240,1425384665,43.0503638,-76.126757,121.4295194,5,1
1240,439268066,43.037314,-76.1407522,127.1999678,5,1
1240,124370286,43.075113,-76.1119272,132.7708748,8,1
1240,221379110,43.048006,-76.1999005,137.3853207,7,1
1240,675336119,43.0827882,-76.1555432,132.616147,9,1
1240,2141225804,43.0399638,-76.1597042,136.2378034,5,1
1240,154901203,43.0827123,-76.1371776,117.6163754,8,1
1240,1655576130,43.0497727,-76.1981251,137.1934345,7,1
1240,662630167,43.04592,-76.1995913,138.4574556,7,1
1240,2025250603,43.0364869,-76.1332959,126.6472753,5,1
1240,464880609,43.0329159,-76.0783244,134.9870056,6,1
1240,1892930772,43.0524022,-76.118249,130.9585321,5,1
1240,1497223738,43.040475,-76.0931648,132.178553,0,1
1240,867657824,43.0542258,-76.1043411,113.3363503,0,1
1240,1368565740,42.9983842,-76.1316383,110.1650115,2,1
1240,336161290,43.0157008,-76.1329114,135.168912,2,1
1240,1212601827,43.0766735,-76.1775732,124.5808366,9,1
1240,1305666015,43.0033774,-76.1321661,116.1467816,2,1
1240,1709759386,43.0343307,-76.1086207,136.9331095,3,1
1240,884866741,43.0827696,-76.1636555,127.0183296,9,1
1250,867657824,43.0558461,-76.1043411,110.9609129,0,1
1250,2025250603,43.0348666,-76.1332959,129.0227127,5,1
1250,662630167,43.0470542,-76.1991494,138.0957673,7,1
1250,1655576130,43.0481525,-76.1981251,137.8346354,7,1
1250,1726182486,43.0518088,-76.1962876,137.6430769,7,1
1250,749615180,43.0118365,-76.2388832,135.6781752,4,1
1250,642686602,43.0291557,-76.0456723,130.0989404,6,1
1250,93030195,43.0472592,-76.0933265,121.4295194,0,1
1250,1305666015,43.0017571,-76.1321661,110.1650115,2,1
1250,1925583913,43.0527659,-76.1883744,136.5596885,9,1
1250,154901203,43.0827123,-76.1349672,115.1012173,8,1
1250,464880609,43.0329159,-76.0805331,136.2378034,6,1
1250,1497223738,43.040475,-76.0953737,131.9493007,0,1
1250,1981340419,43.0805324,-76.1574596,132.9951287,9,1
1250,1892930772,43.0524022,-76.1160396,131.0311164,0,1
1250,336161290,43.0140805,-76.1329114,133.7551437,2,1
1250,1425384665,43.0487436,-76.126757,120.1596198,5,1
1250,124370286,43.0734928,-76.1119272,132.8700224,8,1
1250,1212601827,43.0766735,-76.175363,123.8301402,9,1
1250,1709759386,43.0327105,-76.1086207,135.6926436,3,1
1250,274975857,43.0202156,-76.112762,117.6163754,3,1
1250,2141225804,43.041098,-76.160146,136.0703174,5,1
1250,1368565740,42.996926,-76.1316383,105.6781752,2,1
1250,691669082,43.0398742,-76.1359451,120.1596198,5,1
1250,221379110,43.0463857,-76.1999005,138.0957673,7,1
1250,439268066,43.037314,-76.142961,128.0979394,5,1
1250,1688907899,43.0125983,-76.1329445,132.178553,2,1
1250,884866741,43.0827696,-76.161445,128.3544208,9,1
1250,675336119,43.0827882,-76.1533327,133.7551437,8,1
1250,426032967,43.0236678,-76.2027631,133.577763,4,1
1260,2141225804,43.041098,-76.162355,137.2448811,5,1
1260,154901203,43.0827123,-76.1327567,115.1012173,8,1
1260,884866741,43.0827696,-76.1592346,129.7841646,9,1
1260,1688907899,43.0109781,-76.1329445,130.3954374,2,1
1260,1981340419,43.0805324,-76.1552493,134.0782919,9,1
1260,1305666015,43.0001369,-76.1321661,105.6781752,2,1
1260,274975857,43.0202156,-76.1105538,115.1012173,3,1
1260,867657824,43.0574663,-76.1043411,113.3363503,0,1
1260,93030195,43.0488795,-76.0933265,117.6163754,0,1
1260,2025250603,43.0332463,-76.1332959,131.0311164,5,1
1260,336161290,43.0124603,-76.1329114,132.178553,2,1
1260,675336119,43.0827882,-76.1511223,132.178553,8,1
1260,1497223738,43.040475,-76.0975826,131.9493007,0,1
1260,439268066,43.037314,-76.1451698,129.2380702,5,1
1260,426032967,43.0220475,-76.2027631,132.616147,1,1
1260,1368565740,42.996926,-76.1294309,#NAME?,2,1
1260,1709759386,43.0310902,-76.1086207,134.3215255,3,1
1260,221379110,43.0463857,-76.2018888,137.2833332,7,1
1260,691669082,43.0382539,-76.1359451,123.8301402,5,1
1260,1925583913,43.0527659,-76.1905838,137.308905,9,1
1260,642686602,43.0291557,-76.0478809,129.1068863,6,1
1260,749615180,43.0102162,-76.2388832,136.6942851,4,1
1260,124370286,43.0718725,-76.1119272,132.7708748,8,1
1260,1892930772,43.0524022,-76.1138303,129.0227127,0,1
1260,662630167,43.0486745,-76.1991494,137.3853207,7,1
1260,464880609,43.0329159,-76.0827417,137.3853207,6,1
1260,1425384665,43.0471233,-76.126757,120.1596198,5,1
1260,1655576130,43.0468563,-76.198346,138.4983258,7,1
1260,1212601827,43.0766735,-76.1731527,123.8301402,9,1
1260,1726182486,43.0518088,-76.1940783,138.6259468,7,1
1265,274975857,43.0202156,-76.1094497,114.709075,3,-1
1270,1726182486,43.0518088,-76.191869,138.4983258,9,1
1270,1981340419,43.0805324,-76.1530389,134.3215255,8,1
1270,1368565740,42.996926,-76.1272235,105.6781752,2,1
1270,2025250603,43.0316261,-76.1332959,132.7708748,5,1
1270,1655576130,43.0468563,-76.2005552,137.6927816,7,1
1270,867657824,43.0590866,-76.1043411,117.6163754,0,1
1270,2141225804,43.041098,-76.1645639,138.3281652,5,1
1270,1892930772,43.0524022,-76.1116209,126.6472753,0,1
1270,1305666015,42.9985166,-76.1321661,110.1650115,2,1
1270,662630167,43.0502947,-76.1991494,136.6942851,7,1
1270,1709759386,43.0294699,-76.1086207,132.7889578,3,1
1270,1925583913,43.0527659,-76.1927931,138.0716956,9,1
1270,642686602,43.0291557,-76.0500894,128.3544208,6,1
1270,691669082,43.0366336,-76.1359451,126.7050529,5,1
1270,589680350,43.0381377,-76.1345968,125.3387321,5,1
1270,1688907899,43.0093578,-76.1329445,128.3544208,2,1
1270,884866741,43.0827696,-76.1570241,131.2261163,9,1
1270,464880609,43.0330779,-76.0845086,138.4457548,6,1
1270,93030195,43.0504997,-76.0933265,113.3363503,0,1
1270,154901203,43.0827123,-76.1305463,115.1012173,8,1
1270,1212601827,43.0766734,-76.1709425,123.8301402,9,1
1270,336161290,43.01084,-76.1329114,130.3954374,2,1
1270,426032967,43.0204272,-76.2027631,131.2261163,1,1
1270,124370286,43.0702523,-76.1119272,132.8700224,8,1
1270,439268066,43.037314,-76.1473786,130.5035611,5,1
1270,675336119,43.0827882,-76.1489118,130.3954374,8,1
1270,1497223738,43.040475,-76.0997916,131.9493007,0,1
1270,749615180,43.009244,-76.2382209,136.887013,4,1
1270,1425384665,43.0455031,-76.126757,120.1596198,5,1
1270,221379110,43.0458996,-76.2032143,137.308905,7,1
1276,1305666015,42.9978685,-76.1326076,107.1158817,2,-1
1280,154901203,43.0827123,-76.1283358,115.1012173,8,1
1280,642686602,43.0291557,-76.0522979,127.9415915,6,1
1280,589680350,43.0381377,-76.1368057,125.3387321,5,1
1280,1655576130,43.0460461,-76.2014389,137.6927816,7,1
1280,2141225804,43.0420701,-76.1652266,138.7466116,5,1
1280,439268066,43.037314,-76.1495875,131.8039422,5,1
1280,1497223738,43.040475,-76.1020005,131.9493007,0,1
1280,1892930772,43.0524022,-76.1094115,123.7399749,0,1
1280,884866741,43.0827696,-76.1548137,132.616147,9,1
1280,1688907899,43.0077375,-76.1329445,125.9484709,2,1
1280,749615180,43.009244,-76.2360131,136.327634,4,1
1280,1368565740,42.996926,-76.1250162,#NAME?,2,1
1280,336161290,43.0092197,-76.1329114,128.3544208,2,1
1280,2025250603,43.0300058,-76.1332959,134.3054504,5,1
1280,1425384665,43.0438828,-76.126757,120.1596198,5,1
1280,426032967,43.018807,-76.2027631,129.7841646,1,1
1280,221379110,43.0442794,-76.2032143,138.1617363,7,1
1280,691669082,43.0350134,-76.1359451,129.0588537,5,1
1280,464880609,43.0330779,-76.0864964,138.9057791,0,1
1280,1981340419,43.0805324,-76.1508285,132.8879684,8,1
1280,1709759386,43.0278497,-76.1086207,131.0621005,3,1
1280,93030195,43.05212,-76.0933265,110.9609129,0,1
1280,662630167,43.0509428,-76.1980448,136.887013,7,1
1280,675336119,43.0827881,-76.1467014,128.3544208,8,1
1280,1212601827,43.0766734,-76.1687323,123.8301402,9,1
1280,1726182486,43.0518088,-76.1896596,137.8346354,9,1
1280,867657824,43.0607068,-76.1043411,121.4295194,0,1
1280,1925583913,43.0527659,-76.1950025,137.723751,7,1
1280,124370286,43.068632,-76.1119272,133.163017,8,1
1284,1368565740,42.996926,-76.1241332,96.64727528,2,-1
1290,2025250603,43.0283856,-76.1332959,135.6781752,5,1
1290,464880609,43.0330779,-76.0887051,138.5854755,0,1
1290,589680350,43.0381377,-76.1390145,125.3387321,5,1
1290,675336119,43.0827881,-76.1444909,125.9484709,8,1
1290,1655576130,43.0444259,-76.2014389,138.4983258,7,1
1290,691669082,43.0333931,-76.1359451,131.0621005,5,1
1290,1726182486,43.0518088,-76.1874503,137.1934345,9,1
1290,1981340419,43.0805324,-76.1486182,131.3174759,8,1
1290,642686602,43.0291557,-76.0545064,127.9415915,6,1
1290,1925583913,43.0522799,-76.1963281,137.4106933,7,1
1290,439268066,43.037314,-76.1517963,133.0925907,5,1
1290,1212601827,43.0766734,-76.1665221,124.5808366,9,1
1290,1425384665,43.0422626,-76.126757,121.4295194,5,1
1290,1688907899,43.0061173,-76.1329445,123.0907171,2,1
1290,884866741,43.0827696,-76.1526032,133.7551437,8,1
1290,2141225804,43.0436904,-76.1652266,138.6259468,5,1
1290,93030195,43.0537402,-76.0933265,113.3363503,0,1
1290,1709759386,43.0262294,-76.1086207,129.0588537,3,1
1290,1497223738,43.040475,-76.1042094,132.178553,0,1
1290,154901203,43.0827123,-76.1261254,117.6163754,8,1
1290,1892930772,43.0524022,-76.1072022,119.9918128,0,1
1290,124370286,43.0670118,-76.1119272,133.620216,8,1
1290,426032967,43.0171867,-76.2027631,128.3544208,1,1
1290,867657824,43.0623271,-76.1043411,124.5808366,0,1
1290,662630167,43.0509428,-76.1958355,137.8897257,7,1
1290,749615180,43.009244,-76.2338053,135.8364512,4,1
1290,221379110,43.0426591,-76.2032143,138.4574556,4,1
1290,336161290,43.0075995,-76.1329114,125.9484709,2,1
1300,675336119,43.0827881,-76.1422805,123.0907171,8,1
1300,124370286,43.0653915,-76.1119272,132.4502897,0,1
1300,1497223738,43.040475,-76.1064183,132.616147,0,1
1300,221379110,43.0410389,-76.2032143,137.6927816,4,1
1300,691669082,43.0317729,-76.1359451,132.7889578,5,1
1300,426032967,43.0155665,-76.2027631,127.0183296,1,1
1300,1726182486,43.0518088,-76.185241,136.6002137,9,1
1300,93030195,43.0553605,-76.0933265,110.9609129,0,1
1300,2025250603,43.0267653,-76.1332959,136.9199557,5,1
1300,336161290,43.0059792,-76.1329114,123.0907171,2,1
1300,2141225804,43.0453106,-76.1652266,138.5854755,5,1
1300,1655576130,43.0439398,-76.2025434,138.1617363,7,1
1300,749615180,43.009244,-76.2315975,135.4444678,4,1
1300,1282654714,43.0370997,-76.1310972,126.8910801,5,1
1300,884866741,43.0827696,-76.1503928,132.178553,8,1
1300,1925583913,43.0506596,-76.1963281,137.8897257,7,1
1300,1892930772,43.0524022,-76.1049928,114.709075,0,1
1300,1212601827,43.0766734,-76.1643118,125.8872307,9,1
1300,154901203,43.0827123,-76.1239149,120.8326745,8,1
1300,1981340419,43.0805324,-76.1464078,129.5777175,8,1
1300,589680350,43.0381377,-76.1412234,125.9484709,5,1
1300,439268066,43.037314,-76.1540051,134.3215255,5,1
1300,642686602,43.0291557,-76.056715,127.9415915,6,1
1300,662630167,43.0509428,-76.1936262,138.8378024,7,1
1300,1709759386,43.0246092,-76.1086207,126.7050529,3,1
1300,867657824,43.0639473,-76.1043411,127.1999678,0,1
1300,464880609,43.0330779,-76.0909138,137.9688915,3,1
1300,1688907899,43.004497,-76.1329445,119.5999386,2,1
1300,1425384665,43.0406423,-76.126757,123.4101134,5,1
1308,336161290,43.004845,-76.1331321,121.4295194,2,-1
1310,675336119,43.0827881,-76.14007,119.5999386,8,1
1310,1726182486,43.0518088,-76.1830316,136.0703174,9,1
1310,1655576130,43.0423195,-76.2025434,138.4574556,4,1
1310,1688907899,43.0028767,-76.1329445,115.4477493,2,1
1310,1282654714,43.0354794,-76.1310972,129.1905197,5,1
1310,1212601827,43.0766734,-76.1621016,127.4337368,9,1
1310,1892930772,43.0524022,-76.1027835,105.6781752,0,-1
1310,464880609,43.0330779,-76.0931224,137.3980132,3,1
1310,662630167,43.0517529,-76.1929634,138.8378024,9,1
1310,221379110,43.0394186,-76.2032143,136.9331095,4,1
1310,1709759386,43.0229889,-76.1086207,123.8301402,3,1
1310,2141225804,43.0457967,-76.1665521,139.1020424,5,1
1310,439268066,43.037314,-76.1562139,135.4959507,5,1
1310,1925583913,43.0495254,-76.19677,138.1497667,7,1
1310,589680350,43.0381377,-76.1434322,127.0183296,5,1
1310,749615180,43.009244,-76.2293896,135.168912,4,1
1310,124370286,43.0637713,-76.1119272,131.1546133,0,1
1310,867657824,43.0654055,-76.1045621,129.4148549,0,1
1310,1497223738,43.040475,-76.1086273,133.2068409,0,1
1310,1981340419,43.0805324,-76.1441974,127.6633852,8,1
1310,426032967,43.0139462,-76.2027631,125.9484709,1,1
1310,1425384665,43.039022,-76.126757,125.5766359,5,1
1310,642686602,43.0291557,-76.0589235,127.9415915,6,1
1310,691669082,43.0301526,-76.1359451,134.3215255,5,1
1310,93030195,43.0569807,-76.0933265,113.3363503,0,1
1310,154901203,43.0827123,-76.1217045,123.8301402,8,1
1310,2025250603,43.025145,-76.1332959,137.8897257,3,1
1310,884866741,43.0827696,-76.1481823,130.3954374,8,1
1313,867657824,43.0654055,-76.1047831,129.4148549,0,-1
1320,124370286,43.062151,-76.1119272,129.8635744,0,1
1320,691669082,43.0285323,-76.1359451,135.6926436,5,1
1320,426032967,43.0123259,-76.2027631,125.3387321,1,1
1320,749615180,43.009244,-76.2271818,135.0251128,4,1
1320,884866741,43.0827696,-76.1459719,128.3544208,8,1
1320,2141225804,43.0457967,-76.1687612,139.1020424,9,1
1320,1497223738,43.040475,-76.1108362,133.9301418,0,1
1320,464880609,43.0330779,-76.0953311,136.8738126,3,1
1320,1212601827,43.0766734,-76.1598914,129.0588537,9,1
1320,1425384665,43.0374018,-76.126757,127.6633852,5,1
1320,1925583913,43.0495254,-76.1989792,137.1934345,7,1
1320,154901203,43.0827123,-76.119494,126.4430117,8,1
1320,589680350,43.0381377,-76.1456411,128.3544208,5,1
1320,221379110,43.0377984,-76.2032143,136.1891753,4,1
1320,93030195,43.058601,-76.0933265,117.6163754,0,1
1320,1282654714,43.0338592,-76.1310972,131.1546133,5,1
1320,1981340419,43.0805324,-76.1419871,125.5766359,8,1
1320,1688907899,43.0015805,-76.133386,111.6195502,2,1
1320,1655576130,43.0406993,-76.2025434,137.6927816,4,1
1320,675336119,43.0827881,-76.1378596,115.4477493,8,1
1320,439268066,43.037314,-76.1584227,136.6002137,5,1
1320,662630167,43.0517529,-76.190754,138.1617363,9,1
1320,642686602,43.0291557,-76.061132,128.3544208,6,1
1320,1709759386,43.0213686,-76.1086207,120.1596198,3,1
1320,1726182486,43.0518088,-76.1808223,135.6274087,9,1
1320,2025250603,43.0235248,-76.1332959,137.4106933,3,1
1321,1688907899,43.0015805,-76.1336067,111.6195502,2,-1
1330,662630167,43.0517529,-76.1885447,137.505403,9,1
1330,426032967,43.0107057,-76.2027631,125.3387321,1,1
1330,1726182486,43.0518088,-76.178613,135.2887871,9,1
1330,1655576130,43.039079,-76.2025434,136.9331095,4,1
1330,642686602,43.0291557,-76.0633405,129.1068863,6,1
1330,1981340419,43.0805324,-76.1397767,123.4101134,8,1
1330,439268066,43.037314,-76.1606315,137.6430769,5,1
1330,749615180,43.009244,-76.224974,135.0251128,4,1
1330,853863514,43.0827564,-76.1811699,128.3544208,9,1
1330,884866741,43.0827696,-76.1437614,125.9484709,8,1
1330,589680350,43.0381377,-76.1478499,129.7841646,5,1
1330,1425384665,43.0357815,-76.126757,129.5777175,5,1
1330,691669082,43.0269121,-76.1359451,136.9331095,5,1
1330,93030195,43.0602212,-76.0933265,121.4295194,0,1
1330,1709759386,43.0203965,-76.109504,117.8459643,3,-1
1330,2141225804,43.0457967,-76.1709703,139.1020424,9,1
1330,464880609,43.0330779,-76.0975398,136.4305208,3,1
1330,675336119,43.0827881,-76.1356491,111.6195502,8,1
1330,1282654714,43.0322389,-76.1310972,132.8700224,5,1
1330,1925583913,43.0495254,-76.2011885,136.1891753,7,1
1330,124370286,43.0605308,-76.1119272,128.6432646,0,1
1330,221379110,43.0361781,-76.2032143,135.4959507,4,1
1330,2025250603,43.0219045,-76.1332959,136.99868,3,1
1330,1497223738,43.040475,-76.1130451,134.7326636,0,1
1330,1212601827,43.0766734,-76.1576811,130.6534425,9,1
1330,2087002794,43.0371373,-76.1327199,126.7050529,5,1
1330,154901203,43.0827123,-76.1172836,128.6928511,8,1
1334,93030195,43.0603833,-76.0939894,121.4295194,0,-1
1340,691669082,43.0252918,-76.1359451,138.059643,5,1
1340,1655576130,43.0374588,-76.2025434,136.1891753,4,1
1340,2141225804,43.0457967,-76.1731794,139.1020424,9,1
1340,675336119,43.0827881,-76.1334387,111.6195502,8,1
1340,884866741,43.0827696,-76.141551,123.0907171,8,1
1340,1282654714,43.0306187,-76.1310972,134.3776325,5,1
1340,853863514,43.0827564,-76.1789595,127.0183296,9,1
1340,439268066,43.037314,-76.1628404,138.6259468,5,1
1340,1726182486,43.0518088,-76.1764036,135.0782763,9,1
1340,589680350,43.0381377,-76.1500587,131.2261163,5,1
1340,464880609,43.0330779,-76.0997484,136.0703174,3,1
1340,221379110,43.0345578,-76.2032143,134.8566011,4,1
1340,1925583913,43.0487153,-76.2020722,136.0703174,7,1
1340,124370286,43.0589105,-76.1119272,127.6097133,0,1
1340,426032967,43.0090854,-76.2027631,125.3387321,1,1
1340,154901203,43.0827123,-76.1150731,130.6534425,8,1
1340,2087002794,43.0371373,-76.1349287,126.7050529,5,1
1340,1212601827,43.0766734,-76.1554709,132.1501161,9,1
1340,642686602,43.0291557,-76.0655491,130.0989404,6,1
1340,2025250603,43.0202843,-76.1332959,136.6674768,3,1
1340,662630167,43.0517529,-76.1863354,136.887013,9,1
1340,749615180,43.009244,-76.2227662,135.0251128,4,1
1340,1497223738,43.040475,-76.1152541,133.620216,5,1
1340,1981340419,43.0805324,-76.1375663,121.4295194,8,1
1340,1425384665,43.0341613,-76.126757,131.3174759,5,1
1350,464880609,43.0330779,-76.1019571,135.8221416,3,1
1350,662630167,43.0517529,-76.184126,136.327634,9,1
1350,1497223738,43.040475,-76.117463,132.121617,5,1
1350,439268066,43.0384482,-76.1632821,138.2392713,5,1
1350,675336119,43.0827881,-76.1312282,111.6195502,8,1
1350,749615180,43.009244,-76.2205584,135.0251128,4,1
1350,1212601827,43.0766734,-76.1532607,133.5607429,9,1
1350,221379110,43.0329376,-76.2032143,134.3215255,4,1
1350,2025250603,43.018664,-76.1332959,136.4441779,3,1
1350,589680350,43.0381377,-76.1522676,132.616147,5,1
1350,154901203,43.0827123,-76.1128627,132.3758922,8,1
1350,1925583913,43.047095,-76.2020722,136.8738126,7,1
1350,884866741,43.0827696,-76.1393405,119.5999386,8,1
1350,1726182486,43.0518088,-76.1741943,135.0098833,9,1
1350,2141225804,43.0457967,-76.1753885,139.1020424,9,1
